State,Year,Quarter,Brands,User_Count,User_Percentage
lakshadweep,2021,1,Oppo,720,15.730828053310027
lakshadweep,2021,1,Samsung,693,15.140922001310903
lakshadweep,2021,1,Huawei,371,8.105746121913917
lakshadweep,2021,1,Realme,302,6.598208433471707
lakshadweep,2021,1,Apple,106,2.3159274634039764
lakshadweep,2021,1,OnePlus,103,2.2503823465151847
lakshadweep,2021,1,Lenovo,54,1.179812103998252
lakshadweep,2021,1,Motorola,46,1.0050251256281406
lakshadweep,2021,1,Others,229,5.00327725584444
lakshadweep,2021,4,Vivo,1354,24.015608371763037
lakshadweep,2021,4,Xiaomi,1146,20.32635686413622
lakshadweep,2021,4,Oppo,899,15.945370698829372
lakshadweep,2021,4,Samsung,776,13.76374600922313
lakshadweep,2021,4,Realme,448,7.946080170273147
lakshadweep,2021,4,Huawei,396,7.023767293366443
lakshadweep,2021,4,Apple,151,2.678254700248315
lakshadweep,2021,4,OnePlus,143,2.5363604114934373
lakshadweep,2021,4,Motorola,46,0.8158921603405462
lakshadweep,2021,4,Lenovo,45,0.7981553742461865
lakshadweep,2021,4,Others,234,4.15040794608017
lakshadweep,2019,2,Xiaomi,377,21.579851173440183
lakshadweep,2019,2,Vivo,309,17.68746422438466
lakshadweep,2019,2,Samsung,277,15.855752718946766
lakshadweep,2019,2,Oppo,246,14.081282198053808
lakshadweep,2019,2,Huawei,132,7.55580995993131
lakshadweep,2019,2,Realme,86,4.922724670864339
lakshadweep,2019,2,OnePlus,58,3.3199771036061825
lakshadweep,2019,2,Apple,57,3.262736119061248
lakshadweep,2019,2,Lenovo,36,2.06067544361763
lakshadweep,2019,2,Motorola,32,1.8317115054378934
lakshadweep,2019,2,Others,137,7.842014882655982
lakshadweep,2019,3,Xiaomi,442,20.878601794992914
lakshadweep,2019,3,Vivo,378,17.85545583372697
lakshadweep,2019,3,Samsung,343,16.20217288615966
lakshadweep,2019,3,Oppo,331,15.635333018422296
lakshadweep,2019,3,Huawei,174,8.21917808219178
lakshadweep,2019,3,Realme,103,4.8653755314123766
lakshadweep,2019,3,Apple,68,3.2120925838450636
lakshadweep,2019,3,OnePlus,64,3.0231459612659424
lakshadweep,2019,3,Motorola,36,1.7005196032120924
lakshadweep,2019,3,Lenovo,33,1.5588096362777515
lakshadweep,2019,3,Others,145,6.8493150684931505
lakshadweep,2019,1,Xiaomi,298,21.045197740112993
lakshadweep,2019,1,Vivo,240,16.94915254237288
lakshadweep,2019,1,Samsung,231,16.3135593220339
lakshadweep,2019,1,Oppo,198,13.983050847457626
lakshadweep,2019,1,Huawei,97,6.850282485875706
lakshadweep,2019,1,Realme,67,4.731638418079096
lakshadweep,2019,1,Apple,55,3.8841807909604524
lakshadweep,2019,1,OnePlus,52,3.672316384180791
lakshadweep,2019,1,Lenovo,31,2.189265536723164
lakshadweep,2019,1,Motorola,24,1.694915254237288
lakshadweep,2019,1,Others,123,8.686440677966102
lakshadweep,2019,4,Xiaomi,496,20.436753193242687
lakshadweep,2019,4,Vivo,462,19.03584672435105
lakshadweep,2019,4,Samsung,394,16.234033786567778
lakshadweep,2019,4,Oppo,371,15.286361763494025
lakshadweep,2019,4,Huawei,202,8.323032550473835
lakshadweep,2019,4,Realme,124,5.109188298310672
lakshadweep,2019,4,Apple,72,2.966625463535229
lakshadweep,2019,4,OnePlus,70,2.88421920065925
lakshadweep,2019,4,Motorola,37,1.5245158632056035
lakshadweep,2019,4,Lenovo,35,1.442109600329625
lakshadweep,2019,4,Others,164,6.757313555830242
lakshadweep,2018,2,Xiaomi,147,21.428571428571427
lakshadweep,2018,2,Samsung,128,18.658892128279884
lakshadweep,2018,2,Vivo,97,14.139941690962099
lakshadweep,2018,2,Oppo,87,12.682215743440233
lakshadweep,2018,2,Apple,35,5.1020408163265305
lakshadweep,2018,2,Huawei,31,4.518950437317784
lakshadweep,2018,2,OnePlus,29,4.227405247813411
lakshadweep,2018,2,Realme,24,3.498542274052478
lakshadweep,2018,2,Lenovo,16,2.3323615160349855
lakshadweep,2018,2,Gionee,15,2.186588921282799
lakshadweep,2018,2,Others,77,11.224489795918368
lakshadweep,2018,3,Xiaomi,195,21.241830065359476
lakshadweep,2018,3,Samsung,166,18.082788671023962
lakshadweep,2018,3,Vivo,134,14.596949891067537
lakshadweep,2018,3,Oppo,121,13.180827886710238
lakshadweep,2018,3,Apple,46,5.010893246187364
lakshadweep,2018,3,Huawei,44,4.793028322440087
lakshadweep,2018,3,OnePlus,40,4.357298474945534
lakshadweep,2018,3,Realme,35,3.812636165577342
lakshadweep,2018,3,Lenovo,18,1.9607843137254901
lakshadweep,2018,3,Gionee,16,1.7429193899782136
lakshadweep,2018,3,Others,103,11.220043572984748
lakshadweep,2018,1,Samsung,102,20.35928143712575
lakshadweep,2018,1,Xiaomi,100,19.960079840319363
lakshadweep,2018,1,Vivo,67,13.373253493013973
lakshadweep,2018,1,Oppo,56,11.177644710578843
lakshadweep,2018,1,Huawei,25,4.990019960079841
lakshadweep,2018,1,OnePlus,22,4.39121756487026
lakshadweep,2018,1,Apple,20,3.992015968063872
lakshadweep,2018,1,Realme,20,3.992015968063872
lakshadweep,2018,1,Gionee,12,2.3952095808383236
lakshadweep,2018,1,COOLPAD,10,1.996007984031936
lakshadweep,2018,1,Others,67,13.373253493013973
lakshadweep,2018,4,Xiaomi,245,21.19377162629758
lakshadweep,2018,4,Samsung,198,17.1280276816609
lakshadweep,2018,4,Vivo,190,16.43598615916955
lakshadweep,2018,4,Oppo,153,13.23529411764706
lakshadweep,2018,4,Huawei,62,5.3633217993079585
lakshadweep,2018,4,Realme,55,4.757785467128028
lakshadweep,2018,4,Apple,51,4.411764705882353
lakshadweep,2018,4,OnePlus,47,4.065743944636678
lakshadweep,2018,4,Lenovo,24,2.0761245674740483
lakshadweep,2018,4,Motorola,18,1.5570934256055362
lakshadweep,2018,4,Others,113,9.77508650519031
lakshadweep,2020,2,Vivo,654,20.520866018198934
lakshadweep,2020,2,Xiaomi,654,20.520866018198934
lakshadweep,2020,2,Samsung,495,15.531848133040477
lakshadweep,2020,2,Oppo,489,15.34358330718544
lakshadweep,2020,2,Huawei,266,8.346407279573267
lakshadweep,2020,2,Realme,195,6.118606840288673
lakshadweep,2020,2,Apple,85,2.6670850329463445
lakshadweep,2020,2,OnePlus,81,2.541575149042987
lakshadweep,2020,2,Lenovo,44,1.3806087229369313
lakshadweep,2020,2,Motorola,41,1.2864763100094132
lakshadweep,2020,2,Others,183,5.7420771885786
lakshadweep,2020,3,Vivo,784,21.514818880351264
lakshadweep,2020,3,Xiaomi,736,20.197585071350165
lakshadweep,2020,3,Oppo,567,15.559824368825467
lakshadweep,2020,3,Samsung,550,15.09330406147091
lakshadweep,2020,3,Huawei,302,8.287596048298573
lakshadweep,2020,3,Realme,222,6.092206366630077
lakshadweep,2020,3,Apple,91,2.497255762897914
lakshadweep,2020,3,OnePlus,87,2.3874862788144897
lakshadweep,2020,3,Lenovo,50,1.3721185510428102
lakshadweep,2020,3,Motorola,44,1.2074643249176729
lakshadweep,2020,3,Others,211,5.790340285400659
lakshadweep,2020,1,Xiaomi,560,20.2020202020202
lakshadweep,2020,1,Vivo,548,19.76911976911977
lakshadweep,2020,1,Samsung,431,15.548340548340548
lakshadweep,2020,1,Oppo,426,15.367965367965366
lakshadweep,2020,1,Huawei,237,8.54978354978355
lakshadweep,2020,1,Realme,152,5.483405483405483
lakshadweep,2020,1,Apple,81,2.922077922077922
lakshadweep,2020,1,OnePlus,77,2.7777777777777777
lakshadweep,2020,1,Lenovo,47,1.6955266955266957
lakshadweep,2020,1,Motorola,38,1.3708513708513708
lakshadweep,2020,1,Others,175,6.313131313131313
lakshadweep,2020,4,Vivo,934,22.349844460397225
lakshadweep,2020,4,Xiaomi,838,20.052644173247188
lakshadweep,2020,4,Oppo,639,15.290739411342427
lakshadweep,2020,4,Samsung,635,15.195022732711175
lakshadweep,2020,4,Huawei,346,8.279492701603255
lakshadweep,2020,4,Realme,272,6.508734146925102
lakshadweep,2020,4,Apple,101,2.4168461354391
lakshadweep,2020,4,OnePlus,97,2.321129456807849
lakshadweep,2020,4,Lenovo,52,1.2443168222062695
lakshadweep,2020,4,Motorola,47,1.1246709739172052
lakshadweep,2020,4,Others,218,5.216558985403206
uttarakhand,2022,1,Xiaomi,807803,21.982056852169176
uttarakhand,2022,1,Vivo,700872,19.07223438151816
uttarakhand,2022,1,Samsung,663403,18.052622312493995
uttarakhand,2022,1,Oppo,566718,15.421615536396388
uttarakhand,2022,1,Realme,337092,9.1729982537963
uttarakhand,2022,1,Apple,103605,2.819314857915838
uttarakhand,2022,1,OnePlus,66561,1.8112679528761746
uttarakhand,2022,1,Motorola,56044,1.5250777655232393
uttarakhand,2022,1,Huawei,46393,1.2624533005481342
uttarakhand,2022,1,Tecno,36937,1.005135204930624
uttarakhand,2022,1,Others,289401,7.875223581831971
uttarakhand,2021,2,Xiaomi,681400,22.682787179931026
uttarakhand,2021,2,Samsung,575576,19.16006444654532
uttarakhand,2021,2,Vivo,551124,18.34609392684518
uttarakhand,2021,2,Oppo,457475,15.228658739564056
uttarakhand,2021,2,Realme,217098,7.226867818005086
uttarakhand,2021,2,Apple,76591,2.5495998721721413
uttarakhand,2021,2,Motorola,55396,1.844050012649632
uttarakhand,2021,2,Huawei,47115,1.5683879042888909
uttarakhand,2021,2,OnePlus,42606,1.4182900360847392
uttarakhand,2021,2,Lava,34399,1.1450912770801986
uttarakhand,2021,2,Others,265260,8.83010878683373
uttarakhand,2021,3,Xiaomi,729762,22.56873260597079
uttarakhand,2021,3,Vivo,607277,18.7807425307924
uttarakhand,2021,3,Samsung,603594,18.666841502528676
uttarakhand,2021,3,Oppo,495230,15.315559659799927
uttarakhand,2021,3,Realme,252524,7.8095963239935315
uttarakhand,2021,3,Apple,82495,2.551253143257062
uttarakhand,2021,3,Motorola,55103,1.704123909969015
uttarakhand,2021,3,OnePlus,50778,1.5703682903001042
uttarakhand,2021,3,Huawei,48071,1.4866511891570426
uttarakhand,2021,3,Lava,34054,1.0531592768104248
uttarakhand,2021,3,Others,274621,8.492971567421028
uttarakhand,2021,1,Xiaomi,639297,22.81474539652449
uttarakhand,2021,1,Samsung,541527,19.325603953004187
uttarakhand,2021,1,Vivo,505799,18.050570246406117
uttarakhand,2021,1,Oppo,425532,15.186062562586496
uttarakhand,2021,1,Realme,186140,6.642822832125082
uttarakhand,2021,1,Apple,71103,2.5374698175168677
uttarakhand,2021,1,Motorola,55240,1.971363131226977
uttarakhand,2021,1,Huawei,47693,1.7020315318176726
uttarakhand,2021,1,OnePlus,38553,1.3758501592721515
uttarakhand,2021,1,Micromax,33204,1.184959113129264
uttarakhand,2021,1,Others,258034,9.208521256390693
uttarakhand,2021,4,Xiaomi,771248,22.29030798999426
uttarakhand,2021,4,Vivo,655975,18.95873283786342
uttarakhand,2021,4,Samsung,635155,18.357001342479727
uttarakhand,2021,4,Oppo,530288,15.326176331605499
uttarakhand,2021,4,Realme,296672,8.574298088303085
uttarakhand,2021,4,Apple,94375,2.7275893312601247
uttarakhand,2021,4,OnePlus,58873,1.7015244153565807
uttarakhand,2021,4,Motorola,55844,1.6139814422769843
uttarakhand,2021,4,Huawei,46660,1.3485490669838138
uttarakhand,2021,4,HMD Global,34563,0.9989263052327807
uttarakhand,2021,4,Others,280362,8.10291284864372
uttarakhand,2019,2,Xiaomi,334492,23.650058437192214
uttarakhand,2019,2,Samsung,283331,20.03275028122678
uttarakhand,2019,2,Vivo,213754,15.1133497697511
uttarakhand,2019,2,Oppo,191460,13.537065724695424
uttarakhand,2019,2,Realme,72734,5.142614323722955
uttarakhand,2019,2,Apple,40988,2.8980322256545286
uttarakhand,2019,2,Motorola,38572,2.727210378841282
uttarakhand,2019,2,Huawei,26825,1.8966457122373066
uttarakhand,2019,2,Lenovo,26040,1.8411427529043602
uttarakhand,2019,2,OnePlus,25583,1.808830838999702
uttarakhand,2019,2,Others,160560,11.352299554774351
uttarakhand,2019,3,Xiaomi,375857,23.70053075336458
uttarakhand,2019,3,Samsung,313937,19.796022218873176
uttarakhand,2019,3,Vivo,246487,15.54280676907594
uttarakhand,2019,3,Oppo,219056,13.813081743080563
uttarakhand,2019,3,Realme,84171,5.307596703111689
uttarakhand,2019,3,Apple,45434,2.8649457486447405
uttarakhand,2019,3,Motorola,41204,2.5982133342245435
uttarakhand,2019,3,Huawei,30360,1.9144198822215595
uttarakhand,2019,3,OnePlus,27837,1.7553262931950444
uttarakhand,2019,3,Lenovo,26347,1.6613709037184263
uttarakhand,2019,3,Others,175169,11.045685650489736
uttarakhand,2019,1,Xiaomi,288999,23.5926217697793
uttarakhand,2019,1,Samsung,246222,20.10049348751587
uttarakhand,2019,1,Vivo,179843,14.68160054859158
uttarakhand,2019,1,Oppo,161697,13.20024000881665
uttarakhand,2019,1,Realme,62779,5.12500459200542
uttarakhand,2019,1,Apple,36034,2.941659081354009
uttarakhand,2019,1,Motorola,34677,2.8308795016959807
uttarakhand,2019,1,Lenovo,23534,1.9212134323301673
uttarakhand,2019,1,OnePlus,23403,1.9105191619283974
uttarakhand,2019,1,Huawei,23098,1.8856202880922157
uttarakhand,2019,1,Others,144669,11.810148127890411
uttarakhand,2019,4,Xiaomi,414477,23.648224972427894
uttarakhand,2019,4,Samsung,344276,19.642866312503674
uttarakhand,2019,4,Vivo,279712,15.95912994807372
uttarakhand,2019,4,Oppo,247381,14.114466042516677
uttarakhand,2019,4,Realme,97443,5.5596667269553945
uttarakhand,2019,4,Apple,49003,2.795894508799967
uttarakhand,2019,4,Motorola,43412,2.4768967699125395
uttarakhand,2019,4,Huawei,33443,1.908109708748389
uttarakhand,2019,4,OnePlus,29624,1.6902144548025677
uttarakhand,2019,4,Lenovo,27481,1.5679443502710426
uttarakhand,2019,4,Others,186425,10.636586204988141
uttarakhand,2018,2,Xiaomi,148934,22.94320811163043
uttarakhand,2018,2,Samsung,132854,20.466092164734373
uttarakhand,2018,2,Vivo,81924,12.620351171238342
uttarakhand,2018,2,Oppo,76967,11.85672780377791
uttarakhand,2018,2,Realme,33273,5.125688986385105
uttarakhand,2018,2,Motorola,21520,3.315145222462882
uttarakhand,2018,2,Apple,21104,3.2510606308018892
uttarakhand,2018,2,Micromax,16731,2.5774021708655424
uttarakhand,2018,2,Lenovo,15806,2.434906384119345
uttarakhand,2018,2,OnePlus,14859,2.2890215083910763
uttarakhand,2018,2,Others,85170,13.120395845593105
uttarakhand,2018,3,Xiaomi,189290,23.35149245261605
uttarakhand,2018,3,Samsung,164714,20.319709059328016
uttarakhand,2018,3,Vivo,108621,13.39987564950926
uttarakhand,2018,3,Oppo,99036,12.217435715237377
uttarakhand,2018,3,Realme,41434,5.111446660054378
uttarakhand,2018,3,Motorola,25626,3.161315154475877
uttarakhand,2018,3,Apple,25218,3.110982812985744
uttarakhand,2018,3,Micromax,18376,2.266929184369341
uttarakhand,2018,3,Lenovo,18008,2.221531386162554
uttarakhand,2018,3,OnePlus,17604,2.171692499000755
uttarakhand,2018,3,Others,102685,12.667589426260653
uttarakhand,2018,1,Xiaomi,109199,22.606476028014068
uttarakhand,2018,1,Samsung,99491,20.596717062456136
uttarakhand,2018,1,Vivo,57719,11.949039733522689
uttarakhand,2018,1,Oppo,55507,11.491109487147106
uttarakhand,2018,1,Realme,25160,5.208646021161678
uttarakhand,2018,1,Motorola,16760,3.4696704020138998
uttarakhand,2018,1,Apple,16447,3.4048728581099406
uttarakhand,2018,1,Micromax,12872,2.664773115436928
uttarakhand,2018,1,Lenovo,12351,2.556915222868357
uttarakhand,2018,1,OnePlus,12126,2.510335518784042
uttarakhand,2018,1,Others,65411,13.541444550485155
uttarakhand,2018,4,Xiaomi,238404,23.555310082076627
uttarakhand,2018,4,Samsung,205071,20.26187058036583
uttarakhand,2018,4,Vivo,143029,14.131862073326529
uttarakhand,2018,4,Oppo,129035,12.749196475062321
uttarakhand,2018,4,Realme,51951,5.132975596357288
uttarakhand,2018,4,Apple,30805,3.043662552131552
uttarakhand,2018,4,Motorola,30636,3.0269646468788256
uttarakhand,2018,4,Lenovo,20723,2.0475188790073737
uttarakhand,2018,4,OnePlus,20523,2.027758044388763
uttarakhand,2018,4,Micromax,19828,1.9590891440890896
uttarakhand,2018,4,Others,122098,12.063791926315801
uttarakhand,2020,2,Xiaomi,501134,23.324103926012082
uttarakhand,2020,2,Samsung,415942,19.35904256185634
uttarakhand,2020,2,Vivo,362685,16.88032069746952
uttarakhand,2020,2,Oppo,317364,14.770961296529267
uttarakhand,2020,2,Realme,128396,5.975889976900883
uttarakhand,2020,2,Apple,56193,2.6153710822143315
uttarakhand,2020,2,Motorola,48462,2.255549861838146
uttarakhand,2020,2,Huawei,39646,1.845229867162625
uttarakhand,2020,2,OnePlus,32449,1.5102624214185547
uttarakhand,2020,2,Lenovo,30040,1.3981411796792933
uttarakhand,2020,2,Others,216256,10.065127128918949
uttarakhand,2020,3,Xiaomi,546826,23.117325417110912
uttarakhand,2020,3,Samsung,457354,19.334854686531628
uttarakhand,2020,3,Vivo,410741,17.364268266595868
uttarakhand,2020,3,Oppo,354574,14.989782019228572
uttarakhand,2020,3,Realme,146360,6.187437590839413
uttarakhand,2020,3,Apple,60386,2.5528464495793166
uttarakhand,2020,3,Motorola,51294,2.1684778886616347
uttarakhand,2020,3,Huawei,42576,1.799920353017073
uttarakhand,2020,3,OnePlus,34157,1.4440031824972797
uttarakhand,2020,3,Lenovo,31405,1.3276610927870443
uttarakhand,2020,3,Others,229765,9.713423053151256
uttarakhand,2020,1,Xiaomi,456579,23.491335178014474
uttarakhand,2020,1,Samsung,378669,19.482806700534987
uttarakhand,2020,1,Vivo,319603,16.443816287869044
uttarakhand,2020,1,Oppo,280495,14.431680083309065
uttarakhand,2020,1,Realme,112983,5.813060877564691
uttarakhand,2020,1,Apple,52810,2.7171144769052984
uttarakhand,2020,1,Motorola,45752,2.3539750340346757
uttarakhand,2020,1,Huawei,36671,1.8867507097631928
uttarakhand,2020,1,OnePlus,31306,1.6107173984850838
uttarakhand,2020,1,Lenovo,28932,1.4885733013789832
uttarakhand,2020,1,Others,199806,10.280169952140506
uttarakhand,2020,4,Xiaomi,594817,22.91067403526017
uttarakhand,2020,4,Samsung,504450,19.429991942205742
uttarakhand,2020,4,Vivo,458644,17.665673950522372
uttarakhand,2020,4,Oppo,392059,15.101007455385549
uttarakhand,2020,4,Realme,165895,6.389807737639451
uttarakhand,2020,4,Apple,65898,2.5382051918078576
uttarakhand,2020,4,Motorola,53771,2.0711073381392504
uttarakhand,2020,4,Huawei,45541,1.7541109387253278
uttarakhand,2020,4,OnePlus,36256,1.396478913384104
uttarakhand,2020,4,Micromax,32967,1.2697959051614562
uttarakhand,2020,4,Others,245946,9.473146591768725
punjab,2022,1,Xiaomi,1619926,22.18248363693229
punjab,2022,1,Vivo,1523181,20.857704369573774
punjab,2022,1,Samsung,1477258,20.228857004904743
punjab,2022,1,Oppo,1119920,15.335643155720208
punjab,2022,1,Apple,540804,7.405508573099963
punjab,2022,1,Realme,403062,5.519336204042162
punjab,2022,1,OnePlus,89199,1.221447990791384
punjab,2022,1,Tecno,74590,1.0213994061943443
punjab,2022,1,Huawei,58651,0.8031384444658063
punjab,2022,1,Motorola,48805,0.668312079626156
punjab,2022,1,Others,347330,4.756169134649171
punjab,2021,2,Xiaomi,1380642,23.100994085549047
punjab,2021,2,Samsung,1317948,22.051993893464925
punjab,2021,2,Vivo,1187613,19.871219975142843
punjab,2021,2,Oppo,881894,14.755909264009926
punjab,2021,2,Apple,418009,6.994154485164346
punjab,2021,2,Realme,250679,4.1943777578629
punjab,2021,2,OnePlus,61777,1.0336568868852054
punjab,2021,2,Huawei,56066,0.9381000537433983
punjab,2021,2,Motorola,47652,0.797316444208262
punjab,2021,2,Tecno,44884,0.7510020834769503
punjab,2021,2,Others,329384,5.511275070492197
punjab,2021,3,Xiaomi,1468863,22.826643368575734
punjab,2021,3,Samsung,1373929,21.351335895004432
punjab,2021,3,Vivo,1315799,20.447975418897872
punjab,2021,3,Oppo,964011,14.98106719304936
punjab,2021,3,Apple,450178,6.995923144894172
punjab,2021,3,Realme,292875,4.551379656626668
punjab,2021,3,OnePlus,71087,1.1047167755889713
punjab,2021,3,Huawei,59682,0.9274790974538382
punjab,2021,3,Tecno,54005,0.8392565372808306
punjab,2021,3,Motorola,47647,0.7404509995707755
punjab,2021,3,Others,336786,5.2337719130573435
punjab,2021,1,Xiaomi,1304479,23.42487407917394
punjab,2021,1,Samsung,1249727,22.441677948317917
punjab,2021,1,Vivo,1083200,19.45130860869451
punjab,2021,1,Oppo,815718,14.648063659219968
punjab,2021,1,Apple,384485,6.904298735611068
punjab,2021,1,Realme,212940,3.8238198441058064
punjab,2021,1,OnePlus,56962,1.022881684793627
punjab,2021,1,Huawei,56391,1.01262808692106
punjab,2021,1,Motorola,47632,0.8553404095728739
punjab,2021,1,Tecno,35552,0.6384166577329278
punjab,2021,1,Others,321691,5.7766902858563025
punjab,2021,4,Xiaomi,1548508,22.507046769503305
punjab,2021,4,Samsung,1427734,20.75163700310882
punjab,2021,4,Vivo,1424349,20.702437158280915
punjab,2021,4,Oppo,1041175,15.133131001091119
punjab,2021,4,Apple,497157,7.226011005939882
punjab,2021,4,Realme,350868,5.0997492334053725
punjab,2021,4,OnePlus,80227,1.1660726590866444
punjab,2021,4,Tecno,62454,0.9077480380744299
punjab,2021,4,Huawei,58314,0.8475745203233149
punjab,2021,4,Motorola,48503,0.704974910986071
punjab,2021,4,Others,340814,4.953617700200128
punjab,2019,2,Xiaomi,648198,24.929618416437446
punjab,2019,2,Samsung,594224,22.85378476004111
punjab,2019,2,Vivo,417913,16.07288455266542
punjab,2019,2,Oppo,336507,12.942019420701879
punjab,2019,2,Apple,189708,7.296147242887999
punjab,2019,2,Realme,82000,3.1537103017100803
punjab,2019,2,OnePlus,38343,1.4746672451032878
punjab,2019,2,Motorola,34974,1.3450959035610772
punjab,2019,2,Huawei,30298,1.1652574966001465
punjab,2019,2,Lenovo,26203,1.0077642809232834
punjab,2019,2,Others,201744,7.759050379368274
punjab,2019,3,Xiaomi,734257,24.783264528153754
punjab,2019,3,Samsung,678439,22.899248087816808
punjab,2019,3,Vivo,489141,16.50990156657091
punjab,2019,3,Oppo,390270,13.17272378391022
punjab,2019,3,Apple,216888,7.320587583069976
punjab,2019,3,Realme,94292,3.182623494074519
punjab,2019,3,OnePlus,41581,1.4034771508411379
punjab,2019,3,Motorola,37064,1.251015538798392
punjab,2019,3,Huawei,34669,1.1701774690967366
punjab,2019,3,Lenovo,26124,0.8817593874263218
punjab,2019,3,Others,219988,7.425221410241221
punjab,2019,1,Xiaomi,557833,25.053242851176012
punjab,2019,1,Samsung,505420,22.69928455620478
punjab,2019,1,Vivo,349009,15.674596580421182
punjab,2019,1,Oppo,281133,12.626168266272641
punjab,2019,1,Apple,161878,7.270220381839494
punjab,2019,1,Realme,71481,3.2103350863877047
punjab,2019,1,OnePlus,35068,1.574964407457143
punjab,2019,1,Motorola,31780,1.4272946523607848
punjab,2019,1,Huawei,26070,1.1708486968862701
punjab,2019,1,Lenovo,23917,1.0741537508027972
punjab,2019,1,Others,183001,8.218890770191189
punjab,2019,4,Xiaomi,818456,24.639360913641095
punjab,2019,4,Samsung,760808,22.9038859730828
punjab,2019,4,Vivo,563524,16.964713093310678
punjab,2019,4,Oppo,446759,13.449539428408347
punjab,2019,4,Apple,240275,7.233403437112214
punjab,2019,4,Realme,109206,3.2876123431621123
punjab,2019,4,OnePlus,44151,1.3291519931409483
punjab,2019,4,Motorola,38939,1.1722463695253875
punjab,2019,4,Huawei,38449,1.1574950733681304
punjab,2019,4,Lenovo,27158,0.8175830633444742
punjab,2019,4,Others,234017,7.045008311903814
punjab,2018,2,Xiaomi,288756,25.061491594268308
punjab,2018,2,Samsung,258117,22.40229476041278
punjab,2018,2,Vivo,157022,13.628134248691623
punjab,2018,2,Oppo,133051,11.547661410010502
punjab,2018,2,Apple,88311,7.6646212864197745
punjab,2018,2,Realme,38878,3.3742698686848525
punjab,2018,2,OnePlus,22512,1.9538444180213332
punjab,2018,2,Motorola,19732,1.7125647679636171
punjab,2018,2,Lenovo,16030,1.391263593678126
punjab,2018,2,Micromax,14047,1.2191565627196903
punjab,2018,2,Others,115734,10.044697489129398
punjab,2018,3,Xiaomi,370526,25.151987444574473
punjab,2018,3,Samsung,333905,22.66608650318909
punjab,2018,3,Vivo,211470,14.354973159519613
punjab,2018,3,Oppo,174607,11.85264481233386
punjab,2018,3,Apple,109405,7.426612940451332
punjab,2018,3,Realme,48316,3.279779085332906
punjab,2018,3,OnePlus,26583,1.8045030098808807
punjab,2018,3,Motorola,23631,1.604115811853256
punjab,2018,3,Lenovo,18437,1.251537523724704
punjab,2018,3,Huawei,16653,1.1304363173286052
punjab,2018,3,Others,139615,9.477323391811279
punjab,2018,1,Xiaomi,209390,24.717225683533574
punjab,2018,1,Samsung,191090,22.557021136952248
punjab,2018,1,Vivo,110362,13.027567987421234
punjab,2018,1,Oppo,95143,11.23105689482991
punjab,2018,1,Apple,65881,7.7768544116570775
punjab,2018,1,Realme,29427,3.473679737281353
punjab,2018,1,OnePlus,18373,2.168821755974795
punjab,2018,1,Motorola,15296,1.8056004778419672
punjab,2018,1,Lenovo,12687,1.4976237749987604
punjab,2018,1,Micromax,10911,1.287977694412507
punjab,2018,1,Others,88582,10.456570445096572
punjab,2018,4,Xiaomi,469664,25.1734053700592
punjab,2018,4,Samsung,423578,22.703253176396178
punjab,2018,4,Vivo,281873,15.108041689111145
punjab,2018,4,Oppo,228350,12.239275559236003
punjab,2018,4,Apple,137548,7.3724014653899435
punjab,2018,4,Realme,60545,3.2451365830258108
punjab,2018,4,OnePlus,31147,1.6694404022050529
punjab,2018,4,Motorola,28376,1.5209182538597803
punjab,2018,4,Lenovo,21785,1.1676488638404043
punjab,2018,4,Huawei,21263,1.1396703140619013
punjab,2018,4,Others,161586,8.660808322814578
punjab,2020,2,Xiaomi,1025347,24.26580547871355
punjab,2020,2,Samsung,957955,22.67091012833805
punjab,2020,2,Vivo,759075,17.964227031194792
punjab,2020,2,Oppo,599062,14.177368209678379
punjab,2020,2,Apple,293955,6.956722796765622
punjab,2020,2,Realme,145881,3.4524116899354182
punjab,2020,2,OnePlus,48354,1.1443430937211647
punjab,2020,2,Huawei,46802,1.1076135474280915
punjab,2020,2,Motorola,42817,1.0133047574938805
punjab,2020,2,Lenovo,30136,0.7131969117835343
punjab,2020,2,Others,276097,6.534096354947519
punjab,2020,3,Xiaomi,1124885,23.963126670533825
punjab,2020,3,Samsung,1063448,22.654350561635948
punjab,2020,3,Vivo,872561,18.587935451861892
punjab,2020,3,Oppo,675846,14.397368004528111
punjab,2020,3,Apple,322529,6.870749705010382
punjab,2020,3,Realme,167279,3.5635001500777657
punjab,2020,3,OnePlus,50950,1.085374330588192
punjab,2020,3,Huawei,50512,1.0760437328100245
punjab,2020,3,Motorola,44739,0.953063045656234
punjab,2020,3,Lenovo,31345,0.6677342177092616
punjab,2020,3,Others,290139,6.18075412958837
punjab,2020,1,Xiaomi,912905,24.412475244029817
punjab,2020,1,Samsung,851006,22.757201359967183
punjab,2020,1,Vivo,654259,17.49588581581184
punjab,2020,1,Oppo,515340,13.780979392443166
punjab,2020,1,Apple,267276,7.147368820768113
punjab,2020,1,Realme,126920,3.394034820679331
punjab,2020,1,OnePlus,46432,1.2416626598942853
punjab,2020,1,Huawei,42483,1.1360603631178696
punjab,2020,1,Motorola,40631,1.0865350519935542
punjab,2020,1,Lenovo,28708,0.7676958054842596
punjab,2020,1,Others,253542,6.780100665810582
punjab,2020,4,Xiaomi,1219022,23.634222512092208
punjab,2020,4,Samsung,1169264,22.669521593030296
